Order ID,Order Date,Order Type,Tax Amount,Tip,Order Total,Payments Total,Tender,order_date,order_hour,order_dow,is_weekend,month,month_num,quarter,year,order_segment
KFAHJRCRYGY4Y,2025-05-22 11:00:00,Delivery,2.57,0.0,31.94,31.94,Credit Card,2025-05-22,11,Thursday,False,May,5,2,2025,High
11EGNRR17SYEP,2025-05-22 10:51:00,Delivery,10.94,22.0,136.02,136.02,Credit Card,2025-05-22,10,Thursday,False,May,5,2,2025,Very High
Z97ABA7CAG1XC,2025-05-21 22:47:00,Pick Up,0.86,0.0,10.69,10.69,Debit Card,2025-05-21,22,Wednesday,False,May,5,2,2025,Low
HZ1352NXZT114,2025-05-21 22:41:00,Popmenu Pickup,2.97,0.0,36.89,36.89,Debit Card,2025-05-21,22,Wednesday,False,May,5,2,2025,High
SR7KC8TP3FVS0,2025-05-21 22:33:00,Delivery,4.47,0.0,55.54,55.54,Credit Card,2025-05-21,22,Wednesday,False,May,5,2,2025,Very High
Q4HT4MFWTEVF4,2025-05-21 22:25:00,Pick Up,1.15,0.0,14.26,14.26,Credit Card,2025-05-21,22,Wednesday,False,May,5,2,2025,Low
BBSX979048SPC,2025-05-21 22:23:00,Pick Up,2.62,0.0,32.59,32.59,Cash,2025-05-21,22,Wednesday,False,May,5,2,2025,High
EZ0ZDQVRPTDTJ,2025-05-21 22:15:00,Pick Up,2.33,0.0,28.99,28.99,Cash,2025-05-21,22,Wednesday,False,May,5,2,2025,Mid
30A6DE1CVZQHY,2025-05-21 22:12:00,Pick Up,1.18,0.0,14.65,14.65,Cash,2025-05-21,22,Wednesday,False,May,5,2,2025,Low
WPG58B7TZP9QT,2025-05-21 22:10:00,Delivery,0.0,0.0,0.0,0.0,,2025-05-21,22,Wednesday,False,May,5,2,2025,Low
GBMQDS4JP8TG4,2025-05-21 22:07:00,Pick Up,1.25,0.0,15.5,15.5,Cash,2025-05-21,22,Wednesday,False,May,5,2,2025,Mid
GASNJJM5E9H4W,2025-05-21 22:02:00,Delivery,3.13,0.0,38.94,38.94,Credit Card,2025-05-21,22,Wednesday,False,May,5,2,2025,High
JA5F34QZB6EGC,2025-05-22 14:12:00,Pick Up,0.21,0.0,2.61,2.61,Debit Card,2025-05-22,14,Thursday,False,May,5,2,2025,Low
1N77M3WDQHF90,2025-05-21 21:29:00,Pick Up,3.78,0.0,46.98,46.98,Debit Card,2025-05-21,21,Wednesday,False,May,5,2,2025,Very High
SXP2Q9ENEJG32,2025-05-21 21:27:00,Pick Up,2.32,0.0,28.89,28.89,Cash,2025-05-21,21,Wednesday,False,May,5,2,2025,Mid
WZRVM16FSCCTW,2025-05-21 21:24:00,Pick Up,2.16,0.0,26.85,26.85,Cash,2025-05-21,21,Wednesday,False,May,5,2,2025,Mid
F8XGE11M5D4S6,2025-05-21 21:20:00,Delivery,0.0,0.0,35.84,0.0,,2025-05-21,21,Wednesday,False,May,5,2,2025,High
H6N1ACD23WVD2,2025-05-21 21:08:00,Delivery,2.71,0.0,33.68,33.68,Cash,2025-05-21,21,Wednesday,False,May,5,2,2025,High
KGGFHKE2HWVD6,2025-05-21 21:06:00,Pick Up,1.11,0.0,13.8,13.8,Cash,2025-05-21,21,Wednesday,False,May,5,2,2025,Low
2YC36B4R2BFWW,2025-05-21 20:49:00,Pick Up,0.84,0.0,10.45,10.45,Cash,2025-05-21,20,Wednesday,False,May,5,2,2025,Low
3D2ZR42JF219R,2025-05-21 20:49:00,Pick Up,0.67,0.0,8.37,8.37,Cash,2025-05-21,20,Wednesday,False,May,5,2,2025,Low
YS5A6FXREK0H8,2025-05-21 20:42:00,Pick Up,6.85,0.0,85.15,85.15,Credit Card,2025-05-21,20,Wednesday,False,May,5,2,2025,Very High
6J3X3GECW7W64,2025-05-21 20:42:00,Delivery,3.1,0.0,38.57,38.57,"Credit Card, Credit Card",2025-05-21,20,Wednesday,False,May,5,2,2025,High
ST2BWXMH7BPHY,2025-05-21 20:30:00,Pick Up,0.8,0.0,9.9,9.9,Cash,2025-05-21,20,Wednesday,False,May,5,2,2025,Low
NHJSYC9QKRWC2,2025-05-21 20:30:00,Pick Up,1.52,0.0,18.89,18.89,Cash,2025-05-21,20,Wednesday,False,May,5,2,2025,Mid
Q4JTDPEK61ER6,2025-05-21 20:29:00,Pick Up,2.71,0.0,33.68,33.68,Cash,2025-05-21,20,Wednesday,False,May,5,2,2025,High
GK7JKT1HKDZ56,2025-05-21 20:28:00,Pick Up,0.78,0.0,9.75,9.75,Cash,2025-05-21,20,Wednesday,False,May,5,2,2025,Low
3NEJ55E621CZP,2025-05-21 20:25:00,Pick Up,2.37,1.35,29.42,29.42,Credit Card,2025-05-21,20,Wednesday,False,May,5,2,2025,Mid
8EKKEDXPR8580,2025-05-21 20:23:00,Delivery,3.06,0.0,38.03,38.03,Credit Card,2025-05-21,20,Wednesday,False,May,5,2,2025,High
52C6M0HXYR65J,2025-05-21 20:20:00,Pick Up,2.62,0.0,32.59,32.59,Cash,2025-05-21,20,Wednesday,False,May,5,2,2025,High
ZD5X76WF2JYTM,2025-05-21 20:12:00,Pick Up,3.06,0.0,38.06,38.06,Debit Card,2025-05-21,20,Wednesday,False,May,5,2,2025,High
CKV48QJFS002T,2025-05-21 19:59:00,Pick Up,6.27,0.0,77.97,77.97,Cash,2025-05-21,19,Wednesday,False,May,5,2,2025,Very High
713QJ4WTEA0ZM,2025-05-21 19:47:00,Pick Up,0.0,0.0,0.0,0.0,,2025-05-21,19,Wednesday,False,May,5,2,2025,Low
FSYXA636WN1JM,2025-05-21 19:42:00,Pick Up,0.5,0.0,6.25,6.25,Cash,2025-05-21,19,Wednesday,False,May,5,2,2025,Low
XNC6XA4GXP64Y,2025-05-21 19:32:00,Pick Up,0.0,0.0,75.0,75.0,Cash,2025-05-21,19,Wednesday,False,May,5,2,2025,Very High
4BTZA8W7ATPBR,2025-05-22 17:08:00,Pick Up,1.38,0.0,17.19,17.19,Debit Card,2025-05-22,17,Thursday,False,May,5,2,2025,Mid
RE11WJR0T92NR,2025-05-21 19:28:00,Pick Up,4.04,0.0,50.24,50.24,Cash,2025-05-21,19,Wednesday,False,May,5,2,2025,Very High
PBAX2PH2C96QT,2025-05-21 19:12:00,Pick Up,1.98,0.0,24.59,24.59,Debit Card,2025-05-21,19,Wednesday,False,May,5,2,2025,Mid
SYA7EZPE49T2R,2025-05-21 19:11:00,Delivery,2.69,0.0,33.43,33.43,Credit Card,2025-05-21,19,Wednesday,False,May,5,2,2025,High
F4XB42APWP26W,2025-05-21 19:09:00,Pick Up,4.66,0.0,57.88,57.88,Debit Card,2025-05-21,19,Wednesday,False,May,5,2,2025,Very High
JHSNRD0ZC4RHA,2025-05-21 21:48:00,Pick Up,0.11,0.0,1.31,1.31,Cash,2025-05-21,21,Wednesday,False,May,5,2,2025,Low
WMEG2PSS5WBRC,2025-05-21 19:01:00,Pick Up,1.8,0.0,22.4,22.4,Credit Card,2025-05-21,19,Wednesday,False,May,5,2,2025,Mid
WDFPAMV4WGVBA,2025-05-21 18:59:00,Delivery,0.0,0.0,111.87,0.0,,2025-05-21,18,Wednesday,False,May,5,2,2025,Very High
2KH9W1ACQTCZ8,2025-05-21 18:51:00,Pick Up,3.12,0.0,38.72,38.72,Credit Card,2025-05-21,18,Wednesday,False,May,5,2,2025,High
MRF3TKJ0JMZRJ,2025-05-21 18:48:00,Pick Up,2.4,0.0,29.85,29.85,Debit Card,2025-05-21,18,Wednesday,False,May,5,2,2025,Mid
XD6HBHJYT0886,2025-05-21 18:47:00,Delivery,0.0,0.0,22.25,0.0,,2025-05-21,18,Wednesday,False,May,5,2,2025,Mid
5G71WVRX5MM8W,2025-05-21 18:40:00,Delivery,0.0,0.0,37.11,0.0,,2025-05-21,18,Wednesday,False,May,5,2,2025,High
D81EKJSFT7FKM,2025-05-21 18:35:00,Delivery,0.0,0.0,35.78,0.0,,2025-05-21,18,Wednesday,False,May,5,2,2025,High
5TG3JS5W34SRJ,2025-05-21 18:32:00,Delivery,0.0,0.0,47.33,0.0,,2025-05-21,18,Wednesday,False,May,5,2,2025,Very High
EWC1H3MY7S4AY,2025-05-21 18:29:00,Delivery,0.0,0.0,108.23,0.0,,2025-05-21,18,Wednesday,False,May,5,2,2025,Very High
K3NCW2GCZVAB6,2025-05-21 19:14:00,Pick Up,0.0,0.0,0.0,0.0,,2025-05-21,19,Wednesday,False,May,5,2,2025,Low
XM9A9NWV1N368,2025-05-21 18:17:00,Pick Up,2.77,0.0,34.44,34.44,Debit Card,2025-05-21,18,Wednesday,False,May,5,2,2025,High
2VJJHPVXSYQNE,2025-05-21 18:17:00,Pick Up,3.89,0.0,48.33,48.33,Credit Card,2025-05-21,18,Wednesday,False,May,5,2,2025,Very High
7JYNK51MFTSA4,2025-05-21 18:12:00,Pick Up,2.66,0.0,33.09,33.09,Cash,2025-05-21,18,Wednesday,False,May,5,2,2025,High
5GM53BDF5TFT2,2025-05-21 18:10:00,Pick Up,4.2,0.0,52.2,52.2,Debit Card,2025-05-21,18,Wednesday,False,May,5,2,2025,Very High
XDH9E5J350BHY,2025-05-21 18:05:00,Popmenu Delivery,3.36,0.0,41.73,41.73,Debit Card,2025-05-21,18,Wednesday,False,May,5,2,2025,High
GKT0R52YQ60SM,2025-05-21 17:59:00,Pick Up,3.45,0.0,42.89,42.89,Debit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,High
633SYTG3C8JHM,2025-05-21 17:50:00,Pick Up,4.69,0.0,58.24,58.24,Cash,2025-05-21,17,Wednesday,False,May,5,2,2025,Very High
K954HS416H9TY,2025-05-21 17:46:00,Pick Up,3.36,0.0,41.71,41.71,Debit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,High
XEXZEZDPHBP7W,2025-05-21 17:38:00,Pick Up,0.98,0.0,12.16,12.16,Credit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,Low
T09Y4FMK9MRXW,2025-05-21 17:27:00,Delivery,3.1,0.0,38.5,38.5,Credit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,High
JCRXXGS9Z9M40,2025-05-21 17:25:00,Delivery,5.73,10.0,71.23,71.23,Credit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,Very High
1AZP3H9XT9R9J,2025-05-21 17:21:00,Delivery,3.43,0.0,42.62,42.62,Credit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,High
TMCDD3WZQF8H6,2025-05-21 17:15:00,Delivery,0.0,0.0,71.61,0.0,,2025-05-21,17,Wednesday,False,May,5,2,2025,Very High
E60D62RMF8YJP,2025-05-21 19:06:00,Pick Up,0.08,0.0,1.0,1.0,Debit Card,2025-05-21,19,Wednesday,False,May,5,2,2025,Low
SSTSWH96W0D8W,2025-05-21 17:12:00,Delivery,6.35,0.0,78.95,78.95,Credit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,Very High
HGXG8SJ5J3504,2025-05-21 17:10:00,Delivery,0.0,0.0,36.07,0.0,,2025-05-21,17,Wednesday,False,May,5,2,2025,High
38G270KCYQHCE,2025-05-21 17:05:00,Pick Up,2.04,0.0,25.3,25.3,Cash,2025-05-21,17,Wednesday,False,May,5,2,2025,Mid
CZSVCMPHHNXHE,2025-05-21 17:11:00,Pick Up,0.16,0.0,2.0,2.0,Credit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,Low
ZZHBD1011YV8Y,2025-05-21 17:00:00,Pick Up,2.62,1.5,32.55,32.55,Debit Card,2025-05-21,17,Wednesday,False,May,5,2,2025,High
CKA9N8W90C0GC,2025-05-21 17:00:00,Pick Up,2.09,0.0,25.99,25.99,Cash,2025-05-21,17,Wednesday,False,May,5,2,2025,Mid
PN5QW8NKAQH6R,2025-05-21 16:58:00,Delivery,0.0,0.0,23.99,0.0,,2025-05-21,16,Wednesday,False,May,5,2,2025,Mid
54M461KGP1F0G,2025-05-21 16:57:00,Pick Up,2.76,0.0,34.29,34.29,Debit Card,2025-05-21,16,Wednesday,False,May,5,2,2025,High
S9ZBSEQCGCRT4,2025-05-21 16:54:00,Pick Up,1.38,0.0,17.19,17.19,Debit Card,2025-05-21,16,Wednesday,False,May,5,2,2025,Mid
9B1MCS090ZTQ4,2025-05-21 16:50:00,Pick Up,0.74,0.0,9.25,9.25,Cash,2025-05-21,16,Wednesday,False,May,5,2,2025,Low
G4837WTATBQ4C,2025-05-21 16:37:00,Pick Up,1.85,0.0,23.04,23.04,Credit Card,2025-05-21,16,Wednesday,False,May,5,2,2025,Mid
CZQ36M1G0F7W8,2025-05-21 16:34:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-05-21,16,Wednesday,False,May,5,2,2025,High
24H3HBYEX6ZE0,2025-05-21 16:32:00,Pick Up,0.0,0.0,8.65,0.0,,2025-05-21,16,Wednesday,False,May,5,2,2025,Low
VS2WYF6TCJR58,2025-05-21 16:29:00,Pick Up,2.62,0.0,32.59,32.59,Credit Card,2025-05-21,16,Wednesday,False,May,5,2,2025,High
TAB3CHV6Y8R5T,2025-05-21 16:25:00,Pick Up,1.73,0.99,21.45,21.45,Debit Card,2025-05-21,16,Wednesday,False,May,5,2,2025,Mid
BHBWHWBRA8W1T,2025-05-21 16:21:00,Pick Up,5.77,0.0,71.72,71.72,Cash,2025-05-21,16,Wednesday,False,May,5,2,2025,Very High
MT78YNBDXMJ3T,2025-05-21 17:01:00,Pick Up,0.21,0.0,2.61,2.61,Cash,2025-05-21,17,Wednesday,False,May,5,2,2025,Low
JBG20RCWYRTZE,2025-05-21 16:03:00,Delivery,0.0,0.0,30.85,0.0,,2025-05-21,16,Wednesday,False,May,5,2,2025,High
K9S4K92G0KFYE,2025-05-21 16:01:00,Pick Up,1.65,0.0,20.51,20.51,Cash,2025-05-21,16,Wednesday,False,May,5,2,2025,Mid
MXQ52917QM6DR,2025-05-21 15:56:00,Pick Up,2.86,0.0,35.49,35.49,Debit Card,2025-05-21,15,Wednesday,False,May,5,2,2025,High
EXSYYFQF181A6,2025-05-21 15:54:00,Pick Up,6.11,0.0,75.9,75.9,Cash,2025-05-21,15,Wednesday,False,May,5,2,2025,Very High
KDKV9JD13CCVY,2025-05-21 15:47:00,Pick Up,3.68,0.0,45.74,45.74,Debit Card,2025-05-21,15,Wednesday,False,May,5,2,2025,Very High
HDNGM71FZDFW6,2025-05-21 15:43:00,Delivery,0.0,0.0,28.25,0.0,,2025-05-21,15,Wednesday,False,May,5,2,2025,Mid
XCZRTXKMWEC5C,2025-05-21 15:38:00,Pick Up,24.31,0.0,302.19,302.19,Credit Card,2025-05-21,15,Wednesday,False,May,5,2,2025,Very High
ZEHCC71177XY4,2025-05-21 15:37:00,Pick Up,2.09,0.0,25.99,25.99,Debit Card,2025-05-21,15,Wednesday,False,May,5,2,2025,Mid
ZR5W75F1WJJGW,2025-05-21 15:28:00,Popmenu Pickup,3.15,0.0,39.16,39.16,Debit Card,2025-05-21,15,Wednesday,False,May,5,2,2025,High
JHEWMK10CP7HJ,2025-05-21 16:17:00,Pick Up,0.29,0.0,3.59,3.59,Cash,2025-05-21,16,Wednesday,False,May,5,2,2025,Low
NXJZP80EXHWP4,2025-05-21 15:19:00,Pick Up,0.11,0.0,1.31,1.31,Cash,2025-05-21,15,Wednesday,False,May,5,2,2025,Low
JZ0RB7G3BJ0R6,2025-05-21 15:01:00,Pick Up,0.8,0.0,9.92,9.92,Debit Card,2025-05-21,15,Wednesday,False,May,5,2,2025,Low
37ZXRR6DVY8EG,2025-05-21 15:00:00,Pick Up,3.86,0.0,47.94,47.94,Credit Card,2025-05-21,15,Wednesday,False,May,5,2,2025,Very High
YGGKF8ZP7DP9G,2025-05-21 14:37:00,Pick Up,4.18,2.39,51.98,51.98,Debit Card,2025-05-21,14,Wednesday,False,May,5,2,2025,Very High
B7MNKT7A8WGAE,2025-05-21 14:28:00,Delivery,9.6,0.0,119.33,119.33,Credit Card,2025-05-21,14,Wednesday,False,May,5,2,2025,Very High
G825KNQHRK56J,2025-05-21 14:19:00,Pick Up,1.73,0.0,21.46,21.46,Cash,2025-05-21,14,Wednesday,False,May,5,2,2025,Mid
1SDZR41ZWW48W,2025-05-21 14:16:00,Pick Up,4.3,0.0,53.49,53.49,Debit Card,2025-05-21,14,Wednesday,False,May,5,2,2025,Very High
WM8STY5BXB9YE,2025-05-21 14:05:00,Pick Up,0.74,0.0,9.25,9.25,Cash,2025-05-21,14,Wednesday,False,May,5,2,2025,Low
7D7819CJZTX6W,2025-05-21 13:48:00,Pick Up,2.88,0.0,35.8,35.8,"Debit Card, Debit Card",2025-05-21,13,Wednesday,False,May,5,2,2025,High
3DKGHBA48AEZJ,2025-05-21 13:31:00,Pick Up,2.94,0.0,36.53,36.53,Credit Card,2025-05-21,13,Wednesday,False,May,5,2,2025,High
ZGZ8DBPC9V7TR,2025-05-21 13:17:00,Delivery,0.0,0.0,35.03,0.0,,2025-05-21,13,Wednesday,False,May,5,2,2025,High
F61X0XMXZNQMT,2025-05-21 12:59:00,Pick Up,1.41,0.0,17.52,17.52,Cash,2025-05-21,12,Wednesday,False,May,5,2,2025,Mid
61K67CFJV44JT,2025-05-21 12:49:00,Pick Up,0.78,0.0,9.65,9.65,Cash,2025-05-21,12,Wednesday,False,May,5,2,2025,Low
SNWS01KDKZE2T,2025-05-21 12:36:00,Pick Up,0.67,0.0,8.37,8.37,Credit Card,2025-05-21,12,Wednesday,False,May,5,2,2025,Low
7RE41W4X350K8,2025-05-21 12:33:00,Delivery,0.0,0.0,30.85,0.0,,2025-05-21,12,Wednesday,False,May,5,2,2025,High
HMN17QW6RSRTA,2025-05-21 12:33:00,Popmenu Pickup,0.95,0.0,11.78,11.78,Debit Card,2025-05-21,12,Wednesday,False,May,5,2,2025,Low
VWC85CMREZZ5Y,2025-05-21 12:25:00,Delivery,2.44,0.0,30.34,30.34,Credit Card,2025-05-21,12,Wednesday,False,May,5,2,2025,High
SYFS2HR44534G,2025-05-21 14:42:00,Pick Up,0.84,0.0,10.39,10.39,Debit Card,2025-05-21,14,Wednesday,False,May,5,2,2025,Low
ZHM847A7540SR,2025-05-21 12:07:00,Pick Up,1.47,0.0,18.29,18.29,Debit Card,2025-05-21,12,Wednesday,False,May,5,2,2025,Mid
CKD9X0SJD6TC4,2025-05-21 11:55:00,Delivery,0.0,0.0,44.28,0.0,,2025-05-21,11,Wednesday,False,May,5,2,2025,High
32RGT3EM4VT9M,2025-05-21 11:17:00,Pick Up,9.62,0.0,119.58,119.58,Debit Card,2025-05-21,11,Wednesday,False,May,5,2,2025,Very High
F92HWQ4VEPD1J,2025-05-21 11:16:00,Pick Up,1.79,0.0,22.29,22.29,Cash,2025-05-21,11,Wednesday,False,May,5,2,2025,Mid
QPN1X83PK870J,2025-05-21 11:14:00,Popmenu Delivery,9.83,16.1,122.15,122.15,Debit Card,2025-05-21,11,Wednesday,False,May,5,2,2025,Very High
E2MQVHDMDQKNR,2025-05-21 11:11:00,Pick Up,0.71,0.0,8.87,8.87,Credit Card,2025-05-21,11,Wednesday,False,May,5,2,2025,Low
XWNV801DBZXD2,2025-05-21 11:00:00,Delivery,0.0,0.0,32.19,0.0,,2025-05-21,11,Wednesday,False,May,5,2,2025,High
5N8VTJF86Z6M4,2025-05-21 12:13:00,Pick Up,0.7,0.0,8.75,8.75,Cash,2025-05-21,12,Wednesday,False,May,5,2,2025,Low
C1ZQWD3K9MDH6,2025-05-21 10:44:00,Pick Up,2.09,0.0,25.99,25.99,Cash,2025-05-21,10,Wednesday,False,May,5,2,2025,Mid
YR671M36PK88M,2025-05-20 22:46:00,Delivery,2.44,0.0,30.34,30.34,Credit Card,2025-05-20,22,Tuesday,False,May,5,2,2025,High
PRAW70248QTSW,2025-05-20 22:25:00,Pick Up,5.48,0.0,68.12,68.12,Debit Card,2025-05-20,22,Tuesday,False,May,5,2,2025,Very High
JBKGTX6EK9SSP,2025-05-20 22:20:00,Pick Up,2.09,0.0,25.99,25.99,Cash,2025-05-20,22,Tuesday,False,May,5,2,2025,Mid
4XHKB5FY91ZV8,2025-05-20 22:16:00,Pick Up,2.09,0.0,25.99,25.99,Credit Card,2025-05-20,22,Tuesday,False,May,5,2,2025,Mid
Z5B7C3MHE7GQ4,2025-05-20 22:07:00,Pick Up,2.09,0.0,25.99,25.99,Cash,2025-05-20,22,Tuesday,False,May,5,2,2025,Mid
FNR43N3MV1ZB8,2025-05-20 22:03:00,Pick Up,1.18,0.0,14.65,14.65,Cash,2025-05-20,22,Tuesday,False,May,5,2,2025,Low
7J48KTW1ZRHKY,2025-05-20 21:57:00,Pick Up,2.79,0.0,34.68,34.68,Cash,2025-05-20,21,Tuesday,False,May,5,2,2025,High
1DADXYG7V1NTJ,2025-05-20 21:52:00,Pick Up,0.0,0.0,18.5,18.5,Credit Card,2025-05-20,21,Tuesday,False,May,5,2,2025,Mid
BD4RMDA94DB60,2025-05-20 21:52:00,Delivery,2.06,0.0,25.6,25.6,Credit Card,2025-05-20,21,Tuesday,False,May,5,2,2025,Mid
QGYWY3G3QDC4A,2025-05-21 10:59:00,Pick Up,1.03,0.0,12.84,12.84,Cash,2025-05-21,10,Wednesday,False,May,5,2,2025,Low
WMF6DZ0Y9V53T,2025-05-20 21:48:00,Pick Up,0.5,0.0,6.25,6.25,Debit Card,2025-05-20,21,Tuesday,False,May,5,2,2025,Low
Z1398W1CEFYPC,2025-05-20 21:44:00,Pick Up,2.05,0.0,25.46,25.46,Cash,2025-05-20,21,Tuesday,False,May,5,2,2025,Mid
QH53VJFWMBQ7J,2025-05-20 21:41:00,Popmenu Delivery,3.29,4.89,40.92,40.92,Debit Card,2025-05-20,21,Tuesday,False,May,5,2,2025,High
7CCY9PFC4P90C,2025-05-20 21:13:00,Pick Up,2.13,0.0,26.5,26.5,Debit Card,2025-05-20,21,Tuesday,False,May,5,2,2025,Mid
A1JFAZ757P3JG,2025-05-20 21:13:00,Pick Up,2.22,0.0,27.57,27.57,Debit Card,2025-05-20,21,Tuesday,False,May,5,2,2025,Mid
HDBA0100W6EDG,2025-05-24 13:43:00,Pick Up,0.0,0.0,0.0,0.0,,2025-05-24,13,Saturday,True,May,5,2,2025,Low
SFQGV2SWM3VDC,2025-05-20 20:53:00,Delivery,2.48,0.0,30.85,30.85,Credit Card,2025-05-20,20,Tuesday,False,May,5,2,2025,High
AERGFXPP5PNAP,2025-05-20 20:43:00,Pick Up,4.14,0.0,51.4,51.4,Debit Card,2025-05-20,20,Tuesday,False,May,5,2,2025,Very High
X6KF3XCKD1XY8,2025-05-20 20:35:00,Delivery,2.28,0.0,28.28,28.28,Credit Card,2025-05-20,20,Tuesday,False,May,5,2,2025,Mid
VYE87ZQK5ZYZT,2025-05-20 20:25:00,Pick Up,1.66,0.0,20.6,20.6,Debit Card,2025-05-20,20,Tuesday,False,May,5,2,2025,Mid
DCB0AZ7ZKCWTC,2025-05-20 20:13:00,Pick Up,3.22,0.0,40.07,40.07,Cash,2025-05-20,20,Tuesday,False,May,5,2,2025,High
363G90PG13KA8,2025-05-20 20:08:00,Pick Up,1.93,0.0,24.03,24.03,Cash,2025-05-20,20,Tuesday,False,May,5,2,2025,Mid
CZ64MRW4QJ646,2025-05-20 20:05:00,Delivery,0.0,0.0,30.34,0.0,,2025-05-20,20,Tuesday,False,May,5,2,2025,High
VZZTRVSCVA4ZJ,2025-05-20 19:58:00,Delivery,2.97,0.0,36.94,36.94,Credit Card,2025-05-20,19,Tuesday,False,May,5,2,2025,High
RVC5BB9KXHEJR,2025-05-20 19:51:00,Pick Up,2.62,0.0,32.56,32.56,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,High
M4YCYWDQ92RG8,2025-05-20 19:50:00,Pick Up,2.62,0.0,32.59,32.59,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,High
WZ7JR1XAJS620,2025-05-20 19:42:00,Pick Up,3.68,0.0,45.74,45.74,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,Very High
EZ3XS0P1V8A40,2025-05-20 19:37:00,Delivery,2.24,0.0,27.8,27.8,Credit Card,2025-05-20,19,Tuesday,False,May,5,2,2025,Mid
BEXFKEPCBYJF4,2025-05-20 19:37:00,Pick Up,1.83,0.0,22.8,22.8,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,Mid
39DQE6KAS4G34,2025-05-20 19:27:00,Pick Up,2.09,1.2,25.99,25.99,Debit Card,2025-05-20,19,Tuesday,False,May,5,2,2025,Mid
881046AWTTG4Y,2025-05-20 19:27:00,Pick Up,1.93,0.0,23.99,23.99,Debit Card,2025-05-20,19,Tuesday,False,May,5,2,2025,Mid
4TREZ5CSNZBQG,2025-05-20 19:25:00,Pick Up,4.93,0.0,61.31,61.31,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,Very High
HVZJGTDHNZRST,2025-05-20 19:23:00,Pick Up,8.98,0.0,111.58,111.58,Debit Card,2025-05-20,19,Tuesday,False,May,5,2,2025,Very High
2JBS6D3R6BYM0,2025-05-20 19:20:00,Pick Up,5.27,3.01,65.49,65.49,Debit Card,2025-05-20,19,Tuesday,False,May,5,2,2025,Very High
XV6KEZD2TFM7A,2025-05-20 19:19:00,Pick Up,4.2,0.0,52.2,52.2,Debit Card,2025-05-20,19,Tuesday,False,May,5,2,2025,Very High
Q48993PS7G3RT,2025-05-20 19:17:00,Pick Up,3.9,0.0,48.5,48.5,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,Very High
DMPDQ7DAPHY96,2025-05-20 19:17:00,Delivery,0.0,0.0,64.56,0.0,,2025-05-20,19,Tuesday,False,May,5,2,2025,Very High
HYHK8QPQTW0EW,2025-05-20 19:09:00,Pick Up,0.67,0.0,8.37,8.37,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,Low
63PEMWX2NDBP4,2025-05-20 19:08:00,Pick Up,2.36,0.0,29.3,29.3,Cash,2025-05-20,19,Tuesday,False,May,5,2,2025,Mid
J7WJDPDV130RT,2025-05-20 18:57:00,Delivery,0.0,0.0,29.62,0.0,,2025-05-20,18,Tuesday,False,May,5,2,2025,Mid
JYBE6J20YN1NC,2025-05-20 18:55:00,Delivery,0.0,0.0,51.31,0.0,,2025-05-20,18,Tuesday,False,May,5,2,2025,Very High
J29NMFVQC73XA,2025-05-20 18:52:00,Delivery,3.48,0.0,43.2,43.2,Credit Card,2025-05-20,18,Tuesday,False,May,5,2,2025,High
YJGZCM6PFQ2WR,2025-05-20 18:51:00,Delivery,4.43,0.0,55.05,55.05,Credit Card,2025-05-20,18,Tuesday,False,May,5,2,2025,Very High
QPMC6AT7EMS7Y,2025-05-20 18:36:00,Pick Up,0.86,0.0,10.69,10.69,Debit Card,2025-05-20,18,Tuesday,False,May,5,2,2025,Low
XC3NTB6EE35T8,2025-05-20 18:34:00,Popmenu Pickup,2.84,4.72,35.31,35.31,Credit Card,2025-05-20,18,Tuesday,False,May,5,2,2025,High
RG6J1MNMAEFMG,2025-05-20 18:33:00,Pick Up,0.92,0.0,11.46,11.46,Cash,2025-05-20,18,Tuesday,False,May,5,2,2025,Low
WJZ64VJQ96Y3M,2025-05-20 18:20:00,Pick Up,2.71,0.0,33.68,33.68,Cash,2025-05-20,18,Tuesday,False,May,5,2,2025,High
9X9505064TFV6,2025-05-20 18:14:00,Delivery,4.28,0.0,53.22,53.22,Credit Card,2025-05-20,18,Tuesday,False,May,5,2,2025,Very High
NFX1JGTCEGSB0,2025-05-20 18:10:00,Pick Up,2.06,0.0,25.64,25.64,Debit Card,2025-05-20,18,Tuesday,False,May,5,2,2025,Mid
T0E833VYP8S02,2025-05-20 17:58:00,Pick Up,4.12,0.0,51.25,51.25,Cash,2025-05-20,17,Tuesday,False,May,5,2,2025,Very High
